ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
4.601688086986541748e-01,-7.550747394561767578e-01,2.151802480220794678e-01,5.083807706832885742e-01,-5.150720477104187012e-01,6.879720687866210938e-01,-5.426141247153282166e-02,2.106636285781860352e+00,-1.732172369956970215e+00,2.118324756622314453e+00,-4.518281295895576477e-02,2.941331386566162109e+00,3.836130797863006592e-01,2.058548927307128906e+00
5.480793118476867676e-01,-4.535033702850341797e-01,6.486954092979431152e-01,7.382562160491943359e-01,2.037415355443954468e-01,5.505433082580566406e-01,3.322187364101409912e-01,-1.310426354408264160e+00,9.634961485862731934e-01,1.401513457298278809e+00,-1.061212539672851562e+00,-1.024846434593200684e+00,3.328707218170166016e-01,2.393508195877075195e+00
-1.810358315706253052e-01,1.121175196021795273e-02,6.491284966468811035e-01,8.407442569732666016e-01,3.156835436820983887e-01,3.638266324996948242e-01,2.472311556339263916e-01,5.445837974548339844e-01,-1.470392346382141113e+00,4.373492300510406494e-01,-2.073126316070556641e+00,2.849469423294067383e+00,-1.926597714424133301e+00,-1.792728900909423828e-01
-6.186287105083465576e-02,-7.811791300773620605e-01,5.286208540201187134e-02,3.748128116130828857e-01,7.507733702659606934e-01,-3.018653690814971924e-01,-4.524731338024139404e-01,1.593942403793334961e+00,-1.953565716743469238e+00,1.846800297498703003e-01,-8.683639019727706909e-02,1.768471479415893555e+00,1.345821976661682129e+00,-2.905191481113433838e-01
1.207774281501770020e-01,-4.333616197109222412e-01,9.793527722358703613e-01,2.044006586074829102e-01,1.529987603425979614e-01,9.378787279129028320e-01,-2.349366247653961182e-01,-1.539835691452026367e+00,2.449896335601806641e-01,-2.893340110778808594e+00,9.709041714668273926e-01,2.669961452484130859e+00,-1.538492441177368164e+00,-1.247445344924926758e+00
-4.867317676544189453e-01,-5.260902643203735352e-01,5.823500752449035645e-01,-3.878931403160095215e-01,3.663671314716339111e-01,8.410909771919250488e-01,8.876921236515045166e-02,8.761145472526550293e-01,-1.714348316192626953e+00,-1.199703738093376160e-01,-8.174985647201538086e-01,1.206433057785034180e+00,1.499260663986206055e+00,1.510588526725769043e+00
-1.015889421105384827e-01,4.150625467300415039e-01,8.480156660079956055e-01,-1.430074572563171387e-01,2.030379474163055420e-01,8.334157466888427734e-01,-4.937029778957366943e-01,-2.822187185287475586e+00,-1.891624331474304199e-01,1.613101363182067871e+00,1.567441344261169434e+00,-5.616028308868408203e-01,1.214157342910766602e+00,-7.915564179420471191e-01
5.743057653307914734e-02,3.894796967506408691e-01,7.071201205253601074e-01,6.928645372390747070e-01,-5.377415418624877930e-01,-3.414629995822906494e-01,-3.378990292549133301e-01,-2.118730545043945312e-01,5.587942600250244141e-01,2.138553619384765625e+00,-1.798253536224365234e+00,2.334686994552612305e+00,-6.999211311340332031e-01,-2.854486703872680664e+00
-6.481431126594543457e-01,1.858239471912384033e-01,8.739987611770629883e-01,2.095145136117935181e-01,6.796983480453491211e-01,-5.979445576667785645e-01,-3.695620596408843994e-01,-4.397048652172088623e-01,-9.643040299415588379e-01,2.647183895111083984e+00,1.777517646551132202e-01,1.747472047805786133e+00,1.205080866813659668e+00,-2.559775590896606445e+00
-4.119039177894592285e-01,3.016531467437744141e-01,2.358340919017791748e-01,-7.484321296215057373e-02,7.503005862236022949e-01,6.428223848342895508e-01,1.350067406892776489e-01,2.259993076324462891e+00,9.875525236129760742e-01,-2.641800642013549805e+00,1.865361452102661133e+00,1.036411523818969727e+00,1.625158071517944336e+00,-2.376470327377319336e+00
1.359277069568634033e-01,-5.316814780235290527e-01,7.520600557327270508e-01,-4.936992004513740540e-02,-4.689295310527086258e-03,-1.510134935379028320e-01,9.872869849205017090e-01,-7.975998520851135254e-01,4.990250468254089355e-01,-7.977168560028076172e-01,-1.360236763954162598e+00,3.488695919513702393e-01,-1.813721418380737305e+00,1.278767824172973633e+00
-4.213801026344299316e-01,-2.215579003095626831e-01,2.225745022296905518e-01,-4.015643894672393799e-01,2.787954211235046387e-01,4.822534695267677307e-02,8.710300922393798828e-01,-1.752270698547363281e+00,2.015862226486206055e+00,-1.550984740257263184e+00,-1.618725895881652832e+00,-1.276223361492156982e-01,1.839498639106750488e+00,4.894214868545532227e-01
3.924068808555603027e-01,-6.031644344329833984e-01,5.776479840278625488e-01,-8.595273643732070923e-02,8.048220872879028320e-01,-4.674988389015197754e-01,3.554130196571350098e-01,2.724376201629638672e+00,-1.215612173080444336e+00,1.453958392143249512e+00,-1.150085926055908203e+00,-8.740265369415283203e-01,-9.744891524314880371e-01,1.100942492485046387e+00
-1.565722078084945679e-01,7.696195840835571289e-01,1.066754385828971863e-01,8.740295767784118652e-01,3.035694956779479980e-01,3.640245795249938965e-01,1.067895516753196716e-01,-1.322446107864379883e+00,-1.828954935073852539e+00,-9.184439182281494141e-01,-5.769260600209236145e-02,1.583377271890640259e-01,-1.580391049385070801e+00,1.281749844551086426e+00
-1.307035535573959351e-01,1.974305063486099243e-01,1.093507528305053711e+00,-1.828697137534618378e-02,8.561465144157409668e-01,5.114958882331848145e-01,7.106923311948776245e-02,1.058102607727050781e+00,1.376246511936187744e-01,-1.232728123664855957e+00,5.066394805908203125e-01,1.779665350914001465e+00,1.865541934967041016e+00,1.886326789855957031e+00
6.732988357543945312e-01,-4.337686300277709961e-01,1.894933432340621948e-01,9.650687128305435181e-02,1.374572217464447021e-01,5.704763531684875488e-01,8.039580583572387695e-01,2.616209983825683594e+00,-1.819494962692260742e+00,2.325600385665893555e+00,-1.764564812183380127e-01,-2.491318941116333008e+00,1.666911721229553223e+00,-1.292757749557495117e+00
5.798817276954650879e-01,-5.224262475967407227e-01,2.521735131740570068e-01,4.883827567100524902e-01,4.639767706394195557e-01,6.614760160446166992e-01,3.296321928501129150e-01,2.709678649902343750e+00,-1.636288404464721680e+00,-1.329582571983337402e+00,8.255356550216674805e-01,-2.178572490811347961e-02,1.570767641067504883e+00,1.263736039400100708e-01
-4.347878694534301758e-01,-4.856655895709991455e-01,9.588409662246704102e-01,3.304851055145263672e-01,-5.028001070022583008e-01,4.450557827949523926e-01,6.632472276687622070e-01,7.552721500396728516e-01,-8.663698434829711914e-01,2.786511659622192383e+00,1.735623478889465332e-01,-2.183593511581420898e+00,-6.421405076980590820e-01,-3.429394364356994629e-01
-2.926250696182250977e-01,6.162798777222633362e-02,8.470993041992187500e-01,-5.305464267730712891e-01,7.165141105651855469e-01,3.030006289482116699e-01,-3.366283178329467773e-01,8.585747480392456055e-01,-8.732924461364746094e-01,-2.593509674072265625e+00,1.557365894317626953e+00,-1.588397145271301270e+00,1.874268889427185059e+00,8.837511539459228516e-01
-1.102328449487686157e-01,3.867308199405670166e-01,1.054547786712646484e+00,2.765339910984039307e-01,5.436744093894958496e-01,7.693775296211242676e-01,1.897504627704620361e-01,-5.240318179130554199e-01,-6.585093736648559570e-01,8.666853904724121094e-01,-7.275660037994384766e-01,5.539931058883666992e-01,8.246202468872070312e-01,2.088596343994140625e+00
-1.364372372627258301e-01,3.579690158367156982e-01,9.776715040206909180e-01,1.367761194705963135e-01,2.128903940320014954e-02,5.547075867652893066e-01,8.204501867294311523e-01,-3.248556256294250488e-01,-8.206580281257629395e-01,-2.184027433395385742e+00,1.212019205093383789e+00,-1.947951078414916992e+00,-1.005278468132019043e+00,-9.625335037708282471e-02
-5.897393822669982910e-01,3.161534368991851807e-01,8.372005820274353027e-01,8.237131834030151367e-01,-9.780491702258586884e-03,-5.475435256958007812e-01,-1.469592154026031494e-01,2.793332576751708984e+00,1.129925131797790527e+00,-2.686263322830200195e+00,-6.152457594871520996e-01,-2.615371942520141602e-01,-1.397535085678100586e+00,2.590872764587402344e+00
1.398831009864807129e-01,-1.950772106647491455e-01,1.000836133956909180e+00,4.229240715503692627e-01,-1.139643564820289612e-01,8.982586264610290527e-01,3.576158359646797180e-02,1.256918668746948242e+00,-8.995570540428161621e-01,2.808061361312866211e+00,1.421389222145080566e+00,1.144449949264526367e+00,6.968302726745605469e-01,-2.116740942001342773e+00
-3.435910940170288086e-01,4.931771755218505859e-01,4.581445753574371338e-01,1.608921438455581665e-01,2.168940752744674683e-01,9.433078169822692871e-01,-1.929794251918792725e-01,-1.555301070213317871e+00,-1.922020316123962402e+00,-1.088164091110229492e+00,-1.564624190330505371e+00,-1.421772241592407227e+00,-1.321577668190002441e+00,3.817128539085388184e-01
4.314389526844024658e-01,3.073175847530364990e-01,9.959223270416259766e-01,4.680673480033874512e-01,5.260788798332214355e-01,4.187780022621154785e-01,5.733925104141235352e-01,-2.761210441589355469e+00,-7.667841911315917969e-01,-9.266304373741149902e-01,-5.323326587677001953e-01,2.365731298923492432e-01,-1.413307905197143555e+00,-1.212202429771423340e+00
-1.809902787208557129e-01,1.215050891041755676e-01,1.008488416671752930e+00,2.983069606125354767e-02,-1.890055686235427856e-01,-3.318169414997100830e-01,9.237340092658996582e-01,2.494905233383178711e+00,-3.997683823108673096e-01,-3.460090840235352516e-03,-1.485412597656250000e+00,-2.489912807941436768e-01,-7.530694007873535156e-01,-3.028093814849853516e+00
-2.165247350931167603e-01,7.327136397361755371e-01,2.678096592426300049e-01,-3.629827201366424561e-01,3.737562298774719238e-01,6.975774168968200684e-01,-4.918694496154785156e-01,1.415257692337036133e+00,1.992192983627319336e+00,-1.001200795173645020e+00,8.605926632881164551e-01,-1.548171788454055786e-01,-8.803698420524597168e-01,2.712299823760986328e+00
-3.303906321525573730e-01,-1.253143697977066040e-02,1.188840985298156738e+00,1.275836676359176636e-01,-3.428925201296806335e-02,-8.087534904479980469e-01,5.731183886528015137e-01,2.852470397949218750e+00,3.088293969631195068e-01,-2.094248771667480469e+00,2.732411324977874756e-01,2.414479017257690430e+00,-2.425077706575393677e-01,1.155433177947998047e+00
9.054175019264221191e-02,8.655849695205688477e-01,1.817032396793365479e-01,8.685907721519470215e-01,-1.976168900728225708e-01,-7.166142761707305908e-02,-4.487340450286865234e-01,1.374582529067993164e+00,1.676247000694274902e+00,-2.139705181121826172e+00,2.134607136249542236e-01,-1.138863086700439453e+00,-4.120516180992126465e-01,2.082298755645751953e+00
-6.744076013565063477e-01,4.061290323734283447e-01,4.990886151790618896e-01,-4.559136331081390381e-01,1.927617751061916351e-02,-2.900709807872772217e-01,8.412075042724609375e-01,-3.206045031547546387e-01,-1.707011103630065918e+00,-2.640483379364013672e+00,5.919290781021118164e-01,4.950921237468719482e-01,-1.163881063461303711e+00,2.661326646804809570e+00
-2.439374327659606934e-01,7.208434939384460449e-01,7.977011054754257202e-02,5.409226417541503906e-01,5.942253470420837402e-01,-5.486547946929931641e-01,-2.308176606893539429e-01,-1.317806601524353027e+00,-1.999943614006042480e+00,2.279431372880935669e-01,-2.284646630287170410e-01,1.018044352531433105e+00,-1.728391528129577637e+00,7.200587540864944458e-02
-1.681217402219772339e-01,5.335069298744201660e-01,3.459233343601226807e-01,-6.010112166404724121e-01,-5.151087641716003418e-01,4.868527129292488098e-02,6.091619729995727539e-01,-1.813169836997985840e+00,-7.633743286132812500e-01,6.235443353652954102e-01,1.857318639755249023e+00,2.423772811889648438e+00,-5.819701552391052246e-01,-2.150575876235961914e+00
3.002406954765319824e-01,-2.143811667338013649e-03,9.810788035392761230e-01,6.857889890670776367e-01,6.727601885795593262e-01,2.662236392498016357e-01,7.881788909435272217e-02,2.099515438079833984e+00,-5.460927486419677734e-01,-7.546350955963134766e-01,-9.020544886589050293e-01,-8.820769786834716797e-01,2.000246286392211914e+00,2.286479234695434570e+00
8.839672058820724487e-02,-2.231255546212196350e-02,8.150187134742736816e-01,-2.339051216840744019e-01,3.729782998561859131e-01,6.599071621894836426e-01,6.088498234748840332e-01,-2.447238922119140625e+00,9.544299244880676270e-01,-3.310030102729797363e-01,2.063386201858520508e+00,1.802106022834777832e+00,-8.853677511215209961e-01,1.867248892784118652e+00
2.634118795394897461e-01,-4.145116806030273438e-01,7.714577913284301758e-01,-1.353068947792053223e-01,-4.454433172941207886e-02,9.867217540740966797e-01,-7.802604138851165771e-02,2.791176319122314453e+00,-3.190509378910064697e-01,2.352455854415893555e+00,-1.509775400161743164e+00,5.173369050025939941e-01,-1.733832597732543945e+00,-1.785047292709350586e+00
3.707559108734130859e-01,2.795546688139438629e-02,8.059044480323791504e-01,3.233240544795989990e-01,-1.476557701826095581e-01,9.346270561218261719e-01,-1.147530786693096161e-02,-1.506487131118774414e-01,1.539488554000854492e+00,2.887769937515258789e+00,-1.817450046539306641e+00,2.730260372161865234e+00,1.072808027267456055e+00,-2.514026403427124023e+00
7.773833870887756348e-01,-3.494941890239715576e-01,2.564375996589660645e-01,6.487260460853576660e-01,-6.251742243766784668e-01,1.534746438264846802e-01,-4.059029817581176758e-01,-5.372713804244995117e-01,1.735878705978393555e+00,-5.072840452194213867e-01,2.337924987077713013e-01,1.247630834579467773e+00,1.069162487983703613e+00,-2.217886686325073242e+00
1.396497637033462524e-01,-2.163301557302474976e-01,7.982237935066223145e-01,1.287233978509902954e-01,6.074381470680236816e-01,5.762045085430145264e-02,7.817474603652954102e-01,-1.863275408744812012e+00,-4.952426254749298096e-01,3.196527659893035889e-01,-1.917490363121032715e+00,1.935996294021606445e+00,1.401507258415222168e+00,-1.197818994522094727e+00
-3.233311176300048828e-01,-1.541141718626022339e-01,5.336866378784179688e-01,6.030320525169372559e-01,-3.437774181365966797e-01,-5.336676836013793945e-01,-4.830820858478546143e-01,3.517808616161346436e-01,-1.530926078557968140e-01,-2.807787656784057617e+00,-2.084146499633789062e+00,-1.408302783966064453e+00,1.910199761390686035e+00,2.041774749755859375e+00
4.049834012985229492e-01,8.921763300895690918e-02,1.109351754188537598e+00,-3.755182027816772461e-01,9.969361126422882080e-02,3.716030120849609375e-01,8.431835174560546875e-01,-1.629439741373062134e-01,6.442902684211730957e-01,2.330248594284057617e+00,-3.470129072666168213e-01,-4.814645648002624512e-02,7.868357300758361816e-01,-1.559231996536254883e+00
3.802359104156494141e-01,3.536877036094665527e-01,1.724300980567932129e-01,4.708109796047210693e-01,8.605883717536926270e-01,1.911181211471557617e-01,-3.462084010243415833e-02,-2.258794784545898438e+00,-9.331911206245422363e-01,2.933430671691894531e+00,-1.814898848533630371e+00,1.457215428352355957e+00,3.395675122737884521e-01,4.005723893642425537e-01
-8.581805974245071411e-02,4.083106294274330139e-02,1.181246519088745117e+00,1.522074639797210693e-01,4.048357531428337097e-02,1.392532438039779663e-01,9.776515364646911621e-01,2.185808658599853516e+00,5.361486077308654785e-01,-1.421772688627243042e-01,8.136519789695739746e-01,-2.257435798645019531e+00,5.246824026107788086e-02,4.597597122192382812e-01
4.206486046314239502e-01,-5.912992358207702637e-01,1.677922606468200684e-01,7.235660552978515625e-01,6.379449963569641113e-01,-1.859457194805145264e-01,-1.868221461772918701e-01,2.048933029174804688e+00,-1.412262201309204102e+00,-2.619852066040039062e+00,-7.553179860115051270e-01,2.244979858398437500e+00,-1.526824951171875000e+00,-2.056729316711425781e+00
7.744702696800231934e-02,4.917742311954498291e-01,1.060141682624816895e+00,2.083640731871128082e-02,4.331762790679931641e-01,8.373836874961853027e-01,3.327351808547973633e-01,-1.349001169204711914e+00,-3.371389508247375488e-01,2.445477962493896484e+00,-6.032514572143554688e-01,-1.247018337249755859e+00,1.240398436784744263e-01,2.665309190750122070e+00
3.008676171302795410e-01,-4.343125522136688232e-01,6.344621181488037109e-01,5.645677447319030762e-01,-3.954641222953796387e-01,3.562147617340087891e-01,6.308584809303283691e-01,8.228542655706405640e-02,1.116071462631225586e+00,-1.879647135734558105e+00,-1.698518276214599609e+00,1.499127626419067383e+00,1.831018030643463135e-01,2.275125741958618164e+00
-3.552328944206237793e-01,2.296819537878036499e-01,9.675419330596923828e-01,2.580790817737579346e-01,-5.047172307968139648e-01,8.232198357582092285e-01,-3.106088191270828247e-02,1.939400672912597656e+00,7.747886180877685547e-01,-1.180460691452026367e+00,7.767848372459411621e-01,1.117671370506286621e+00,-1.692969083786010742e+00,4.889771342277526855e-01
2.625217437744140625e-01,-7.978751659393310547e-01,1.474713534116744995e-01,2.824995815753936768e-01,8.404081463813781738e-01,-3.757704198360443115e-01,2.696381211280822754e-01,1.918588638305664062e+00,-2.040369510650634766e+00,1.078273728489875793e-01,-5.319169163703918457e-01,-8.961098641157150269e-02,-6.688950061798095703e-01,2.509361028671264648e+00
8.500970900058746338e-02,7.177958488464355469e-01,4.187797605991363525e-01,-5.206680893898010254e-01,2.598706781864166260e-01,5.092502832412719727e-01,6.340632438659667969e-01,-2.359299898147583008e+00,-1.446997046470642090e+00,-1.654945731163024902e+00,-1.305156707763671875e+00,2.356182098388671875e+00,4.751276075839996338e-01,2.024506330490112305e+00
-2.888507246971130371e-01,-1.608144789934158325e-01,1.064513206481933594e+00,-2.182565182447433472e-01,-3.425656259059906006e-01,7.095288634300231934e-01,5.758311748504638672e-01,1.522269248962402344e-01,1.344419568777084351e-01,3.033096194267272949e-01,1.073615193367004395e+00,-2.290767431259155273e+00,-1.654934138059616089e-01,-2.587623357772827148e+00
-9.616928547620773315e-02,5.978310108184814453e-01,-9.600253403186798096e-02,-1.215477660298347473e-02,8.591721057891845703e-01,-8.888171613216400146e-02,5.037616491317749023e-01,1.892062783241271973e+00,1.773574709892272949e+00,-1.215412691235542297e-01,-7.892792224884033203e-01,-8.155345320701599121e-01,1.328008651733398438e+00,2.380703210830688477e+00
2.259729653596878052e-01,4.862421154975891113e-01,8.591031432151794434e-01,-4.866854846477508545e-01,-2.502031326293945312e-01,7.760874032974243164e-01,3.134070336818695068e-01,5.794586539268493652e-01,1.104121327400207520e+00,-9.373230338096618652e-01,8.792056441307067871e-01,-2.796396970748901367e+00,1.317685008049011230e+00,-1.696019411087036133e+00
5.231024622917175293e-01,-1.147451251745223999e-01,4.316149950027465820e-01,-3.428760170936584473e-01,4.015681892633438110e-02,7.340629696846008301e-01,5.847862958908081055e-01,2.117383956909179688e+00,-1.498081803321838379e+00,-1.622539877891540527e+00,-1.569354653358459473e+00,-2.194329023361206055e+00,-1.765135407447814941e+00,1.165641665458679199e+00
3.868056833744049072e-01,-6.150384545326232910e-01,2.133704423904418945e-01,-4.094030261039733887e-01,7.899929285049438477e-01,-2.553604543209075928e-01,-3.782742321491241455e-01,1.685466289520263672e+00,-1.768778324127197266e+00,1.630056858062744141e+00,1.077918291091918945e+00,-2.714759111404418945e+00,-1.642770767211914062e+00,1.790172338485717773e+00
-5.734321475028991699e-01,-3.176149725914001465e-01,-7.906977087259292603e-02,9.040529727935791016e-01,2.098762840032577515e-01,-3.719496428966522217e-01,-1.713635399937629700e-02,7.998713850975036621e-02,-1.846145510673522949e+00,-2.261360883712768555e+00,-1.034578919410705566e+00,-2.573939800262451172e+00,7.019844055175781250e-01,1.554959177970886230e+00
-4.837170839309692383e-01,3.033912777900695801e-01,1.639957427978515625e-01,9.075601100921630859e-01,-1.572956293821334839e-01,-3.663067519664764404e-01,1.319551020860671997e-01,1.675622105598449707e+00,1.759702682495117188e+00,-1.748184442520141602e+00,1.680437445640563965e+00,-1.870542287826538086e+00,-6.218943595886230469e-01,-2.499787092208862305e+00
-5.084787607192993164e-01,6.881269216537475586e-01,3.811454772949218750e-01,-8.969531208276748657e-02,5.917474031448364258e-01,6.507346630096435547e-01,-4.672624468803405762e-01,2.052383422851562500e+00,1.850795984268188477e+00,2.663182973861694336e+00,-6.373808383941650391e-01,-2.014293193817138672e+00,2.657432574778795242e-03,1.396157503128051758e+00
4.617920517921447754e-02,-3.060208559036254883e-01,1.155940294265747070e+00,-3.302085101604461670e-01,1.736233681440353394e-01,8.894664049148559570e-01,-2.639447450637817383e-01,-1.532055974006652832e+00,2.942011952400207520e-01,-2.378954648971557617e+00,3.272855877876281738e-01,-2.884074926376342773e+00,-1.185435771942138672e+00,-1.884229063987731934e+00
5.485164001584053040e-02,-3.402369022369384766e-01,7.408910989761352539e-01,3.900344073772430420e-01,-1.066828444600105286e-01,8.748167157173156738e-01,2.668100893497467041e-01,-1.294487833976745605e+00,1.682470798492431641e+00,2.203130125999450684e-01,1.983726859092712402e+00,-2.381446838378906250e+00,-1.197929620742797852e+00,2.562745846807956696e-02
-1.519089341163635254e-01,-2.510317564010620117e-01,1.132923841476440430e+00,1.678446233272552490e-01,4.551003277301788330e-01,8.641381263732910156e-01,-1.340790838003158569e-01,1.232849359512329102e+00,-5.593583583831787109e-01,5.303949713706970215e-01,-2.527271807193756104e-01,2.716329574584960938e+00,-1.336858510971069336e+00,-8.868398666381835938e-01
-4.949545562267303467e-01,-9.182398021221160889e-02,4.408120810985565186e-01,8.916355967521667480e-01,4.371839016675949097e-02,3.503679037094116211e-01,2.834025025367736816e-01,-7.143785953521728516e-01,-1.196846246719360352e+00,-1.616725802421569824e+00,-1.621709108352661133e+00,2.875749826431274414e+00,-1.576596140861511230e+00,-2.380443096160888672e+00
-4.668567478656768799e-01,-6.070386171340942383e-01,7.971231341361999512e-01,4.845607578754425049e-01,-1.370002478361129761e-01,2.248948812484741211e-01,8.341786861419677734e-01,-2.160539388656616211e+00,1.098609447479248047e+00,1.214897632598876953e+00,2.393144816160202026e-01,-2.726083517074584961e+00,-7.199885249137878418e-01,-2.347417116165161133e+00
3.555058538913726807e-01,1.939336955547332764e-01,6.596657037734985352e-01,3.554138541221618652e-01,6.063194274902343750e-01,6.988705396652221680e-01,1.328069120645523071e-01,-1.284075498580932617e+00,4.205105900764465332e-01,-1.115573406219482422e+00,1.994614243507385254e+00,-3.325725495815277100e-01,2.258423566818237305e-01,-1.279217004776000977e+00
-1.654467079788446426e-03,-4.935929179191589355e-01,8.568243980407714844e-01,-1.019627377390861511e-01,-4.021427333354949951e-01,8.951354622840881348e-01,-1.631481498479843140e-01,2.108782291412353516e+00,-1.303614497184753418e+00,-2.553990602493286133e+00,1.428621649742126465e+00,-1.443367898464202881e-01,7.503426671028137207e-01,-1.959061503410339355e+00
1.087767034769058228e-01,-2.670814655721187592e-02,1.162208199501037598e+00,6.543328166007995605e-01,2.837681174278259277e-01,-2.998230159282684326e-01,6.335853934288024902e-01,2.959483623504638672e+00,-3.498321026563644409e-02,-2.342957019805908203e+00,-2.594605684280395508e-01,9.408442974090576172e-01,-1.738323211669921875e+00,-2.178543567657470703e+00
4.877478182315826416e-01,2.075105160474777222e-02,6.483949422836303711e-01,1.031112000346183777e-01,3.279080241918563843e-02,9.937742352485656738e-01,-2.656280063092708588e-02,-5.897073149681091309e-01,3.793252706527709961e-01,-2.363428115844726562e+00,1.781451940536499023e+00,2.835638523101806641e+00,-1.823336839675903320e+00,2.902877569198608398e+00
-1.035273596644401550e-01,2.238869667053222656e-01,9.429898262023925781e-01,-4.423032104969024658e-01,7.580094039440155029e-02,8.934670686721801758e-01,-1.840382069349288940e-02,-9.575790762901306152e-01,3.977710008621215820e-01,2.911642789840698242e+00,-1.580170154571533203e+00,2.006379842758178711e+00,9.433176517486572266e-01,-1.352954506874084473e+00
-3.929084539413452148e-01,2.001252472400665283e-01,9.347583055496215820e-01,-2.281065881252288818e-01,-5.737283825874328613e-01,4.194720089435577393e-01,6.654670238494873047e-01,1.266897678375244141e+00,3.431399464607238770e-01,-1.347206473350524902e+00,1.212624311447143555e+00,8.535113334655761719e-01,-4.178924560546875000e-01,-1.476688385009765625e-01
8.544435352087020874e-02,-7.369232922792434692e-02,1.083578467369079590e+00,6.545498967170715332e-01,3.534550666809082031e-01,9.023413993418216705e-03,6.682458519935607910e-01,6.121959686279296875e-01,-4.002657234668731689e-01,-9.178385883569717407e-02,-9.261807799339294434e-01,1.590341329574584961e+00,-1.641852259635925293e+00,-1.522948980331420898e+00
4.616667283698916435e-04,-3.278634846210479736e-01,7.179880142211914062e-01,5.053861066699028015e-02,9.983016848564147949e-01,7.264846935868263245e-03,2.805198915302753448e-02,-1.617770269513130188e-02,5.377193093299865723e-01,-2.168277502059936523e+00,-1.677177429199218750e+00,-2.653427124023437500e+00,-1.808599591255187988e+00,1.087996482849121094e+00
-6.113114953041076660e-02,-3.038684725761413574e-01,9.321938157081604004e-01,-1.636763364076614380e-01,2.038158476352691650e-01,6.261896491050720215e-01,7.345445156097412109e-01,2.801334857940673828e+00,-4.916258156299591064e-01,1.063420057296752930e+00,-1.454613327980041504e+00,7.237653136253356934e-01,-1.690873742103576660e+00,-2.586909055709838867e+00
-4.107055366039276123e-01,5.187660455703735352e-01,6.752130985260009766e-01,-5.291351675987243652e-01,3.019363582134246826e-01,7.805474400520324707e-01,-1.399860233068466187e-01,1.493082284927368164e+00,1.120803475379943848e+00,1.737103104591369629e+00,-1.248545408248901367e+00,9.618805646896362305e-01,-4.083919525146484375e-02,-1.455904006958007812e+00
6.116535514593124390e-02,-2.778315544128417969e-01,8.218880891799926758e-01,6.369155645370483398e-02,-8.268406987190246582e-02,-5.578478574752807617e-01,8.233544230461120605e-01,-9.280033707618713379e-01,1.506591916084289551e+00,2.766488492488861084e-01,1.895764827728271484e+00,-2.779550313949584961e+00,-2.915129661560058594e-01,2.534719228744506836e+00
-4.905263185501098633e-01,3.439399898052215576e-01,1.027792215347290039e+00,-1.414610147476196289e-01,3.985333740711212158e-01,7.602465152740478516e-01,-4.931381642818450928e-01,-6.905542016029357910e-01,-7.767726182937622070e-01,-7.338335514068603516e-01,-1.689915508031845093e-01,-2.772065639495849609e+00,2.373642921447753906e-01,2.201318264007568359e+00
2.268376350402832031e-01,-6.059448122978210449e-01,2.817642092704772949e-01,4.635307565331459045e-02,9.260169267654418945e-01,-3.571492731571197510e-01,1.130859181284904480e-01,-1.168756961822509766e+00,8.631387948989868164e-01,-5.056101828813552856e-02,-1.531052112579345703e+00,1.280127167701721191e+00,-5.254868045449256897e-02,-2.386149644851684570e+00
2.974404096603393555e-01,4.158266782760620117e-01,1.018422007560729980e+00,-4.294869005680084229e-01,5.800829529762268066e-01,6.574360728263854980e-01,2.163853645324707031e-01,1.038616776466369629e+00,6.705356240272521973e-01,1.100032448768615723e+00,3.024735152721405029e-01,-1.429466754198074341e-01,1.484303951263427734e+00,4.083663970232009888e-02
1.050524264574050903e-01,-6.819174438714981079e-02,1.128334164619445801e+00,-6.476768851280212402e-01,3.635967075824737549e-01,2.063318789005279541e-01,6.369767189025878906e-01,-6.445354223251342773e-01,-2.223774045705795288e-02,2.794203281402587891e+00,4.898357987403869629e-01,-8.737173676490783691e-01,2.001332521438598633e+00,-1.096608281135559082e+00
7.106605768203735352e-01,1.797341555356979370e-02,1.037886738777160645e-01,5.401064455509185791e-02,8.455692790448665619e-03,8.560649752616882324e-01,5.139690637588500977e-01,-2.800032138824462891e+00,-1.905403375625610352e+00,1.999407410621643066e+00,-6.330234408378601074e-01,1.436395883560180664e+00,-1.981717348098754883e+00,2.390577793121337891e+00
-6.720955371856689453e-01,4.956514835357666016e-01,4.114634692668914795e-01,-6.727861166000366211e-01,-1.766006946563720703e-01,7.166426181793212891e-01,5.093529820442199707e-02,-9.420027136802673340e-01,-1.686616182327270508e+00,-9.189397096633911133e-01,-5.974636077880859375e-01,-8.825859427452087402e-01,6.754005551338195801e-01,-1.541738867759704590e+00
-3.426638841629028320e-01,-7.621083408594131470e-03,8.033806085586547852e-01,3.896631002426147461e-01,-3.683882057666778564e-01,-2.998158708214759827e-02,8.435365557670593262e-01,8.787411451339721680e-01,3.875957429409027100e-01,2.435297250747680664e+00,-1.820028424263000488e+00,-1.157672762870788574e+00,-6.802836060523986816e-01,-2.933912515640258789e+00
