ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,q_prev_0,q_prev_1,q_prev_2,q_prev_3,q_prev_4,q_prev_5,q_prev_6,q_curr_0,q_curr_1,q_curr_2,q_curr_3,q_curr_4,q_curr_5,q_curr_6
0.146355,-0.062618,1.212415,-0.388280,0.298234,-0.473388,0.732256,-1.115394,0.139429,0.889980,-0.152327,0.620028,0.982881,-1.701592,-1.118248,0.108629,0.973188,-0.107583,0.593811,0.924458,-1.687702
0.158946,-0.060323,1.208398,-0.366110,0.346091,-0.448433,0.738303,-1.118248,0.108629,0.973188,-0.107583,0.593811,0.924458,-1.687702,-1.142889,0.087714,0.916428,-0.158154,0.601945,0.911114,-1.562876
0.133905,-0.019072,1.211383,-0.389520,0.349087,-0.474321,0.708119,-1.142889,0.087714,0.916428,-0.158154,0.601945,0.911114,-1.562876,-1.113176,0.030129,0.839646,-0.138245,0.582101,0.977688,-1.548783
0.107724,0.004763,1.215892,-0.381854,0.345009,-0.575690,0.635404,-1.113176,0.030129,0.839646,-0.138245,0.582101,0.977688,-1.548783,-1.212302,-0.020842,0.805882,-0.116143,0.529464,0.985328,-1.615590
0.111862,-0.001975,1.210861,-0.410321,0.358047,-0.553431,0.630200,-1.212302,-0.020842,0.805882,-0.116143,0.529464,0.985328,-1.615590,-1.211993,-0.002341,0.878957,-0.103864,0.488627,1.059979,-1.624749
0.119160,0.023348,1.204420,-0.450213,0.354551,-0.531933,0.623418,-1.211993,-0.002341,0.878957,-0.103864,0.488627,1.059979,-1.624749,-1.173314,-0.032986,0.883496,-0.143928,0.504740,1.100170,-1.649489
0.154315,-0.009419,1.194067,-0.446611,0.398930,-0.525640,0.604232,-1.173314,-0.032986,0.883496,-0.143928,0.504740,1.100170,-1.649489,-1.200865,-0.015145,0.842245,-0.219825,0.522400,1.094785,-1.655932
0.187307,-0.041412,1.179135,-0.456426,0.441262,-0.496560,0.591939,-1.200865,-0.015145,0.842245,-0.219825,0.522400,1.094785,-1.655932,-1.174811,0.017892,0.834195,-0.275959,0.490470,1.124033,-1.649112
0.179755,-0.009183,1.177613,-0.487142,0.430051,-0.485850,0.584550,-1.174811,0.017892,0.834195,-0.275959,0.490470,1.124033,-1.649112,-1.202299,-0.021327,0.865086,-0.287041,0.528106,1.168000,-1.664754
0.223670,-0.019241,1.158011,-0.498725,0.451368,-0.465035,0.575571,-1.202299,-0.021327,0.865086,-0.287041,0.528106,1.168000,-1.664754,-1.154817,-0.014406,0.878474,-0.396479,0.479560,1.122165,-1.680687
0.238414,-0.019740,1.142473,-0.541444,0.465996,-0.416703,0.562178,-1.154817,-0.014406,0.878474,-0.396479,0.479560,1.122165,-1.680687,-1.149099,-0.006644,0.892762,-0.430726,0.514128,1.212630,-1.698353
0.237835,-0.011877,1.144558,-0.502754,0.486210,-0.460670,0.546463,-1.149099,-0.006644,0.892762,-0.430726,0.514128,1.212630,-1.698353,-1.182283,-0.040910,0.897035,-0.457014,0.427612,1.139792,-1.647344
0.283092,-0.055941,1.126261,-0.510375,0.478272,-0.447141,0.557528,-1.182283,-0.040910,0.897035,-0.457014,0.427612,1.139792,-1.647344,-1.118193,0.039084,0.908350,-0.506559,0.405711,1.065223,-1.723838
0.296720,-0.048956,1.120972,-0.530367,0.463740,-0.434702,0.560974,-1.118193,0.039084,0.908350,-0.506559,0.405711,1.065223,-1.723838,-1.105430,0.066035,1.006269,-0.510714,0.337819,1.059127,-1.737961
0.297030,-0.080671,1.113497,-0.526608,0.501472,-0.419182,0.543596,-1.105430,0.066035,1.006269,-0.510714,0.337819,1.059127,-1.737961,-1.129991,0.083222,0.945545,-0.504178,0.370398,1.130114,-1.722442
0.270266,-0.057006,1.136364,-0.503242,0.487068,-0.449507,0.554487,-1.129991,0.083222,0.945545,-0.504178,0.370398,1.130114,-1.722442,-1.077835,0.061027,0.930331,-0.436785,0.301818,1.109957,-1.666020
0.261618,-0.048439,1.137227,-0.516120,0.487162,-0.432372,0.556190,-1.077835,0.061027,0.930331,-0.436785,0.301818,1.109957,-1.666020,-1.088391,0.046747,0.917064,-0.430928,0.356123,1.156168,-1.665447
0.391145,-0.205624,-0.041858,0.281656,-0.517978,0.717062,-0.371742,-2.670540,-1.941289,2.224826,-1.633596,1.311618,-1.258552,-0.817283,-2.659529,-2.078705,2.307802,-1.633343,1.291843,-1.288836,-0.795308
0.378435,-0.232752,-0.037440,0.283668,-0.532045,0.721018,-0.341457,-2.659529,-2.078705,2.307802,-1.633343,1.291843,-1.288836,-0.795308,-2.703948,-2.094395,2.280159,-1.647956,1.266083,-1.246196,-0.781755
0.372333,-0.233336,-0.015043,0.212887,-0.542723,0.730274,-0.356134,-2.703948,-2.094395,2.280159,-1.647956,1.266083,-1.246196,-0.781755,-2.684297,-2.063865,2.275504,-1.698971,1.356342,-1.199819,-0.701114
0.385324,-0.236241,0.035547,0.244500,-0.473947,0.764818,-0.361450,-2.684297,-2.063865,2.275504,-1.698971,1.356342,-1.199819,-0.701114,-2.632570,-2.086884,2.158105,-1.760426,1.388168,-1.204906,-0.722106
0.352384,-0.286381,0.067311,0.224376,-0.430323,0.819981,-0.303495,-2.632570,-2.086884,2.158105,-1.760426,1.388168,-1.204906,-0.722106,-2.757347,-2.087540,2.104016,-1.796645,1.430673,-1.256363,-0.768791
0.401754,-0.267452,0.068013,0.261372,-0.396547,0.813447,-0.335767,-2.757347,-2.087540,2.104016,-1.796645,1.430673,-1.256363,-0.768791,-2.748068,-2.043922,2.083881,-1.723284,1.366739,-1.329066,-0.845755
0.365764,-0.308486,0.104422,0.219917,-0.399688,0.839863,-0.294137,-2.748068,-2.043922,2.083881,-1.723284,1.366739,-1.329066,-0.845755,-2.830678,-2.027094,2.034991,-1.793794,1.385729,-1.287869,-0.793212
0.374365,-0.294505,0.080827,0.268276,-0.401549,0.829080,-0.281803,-2.830678,-2.027094,2.034991,-1.793794,1.385729,-1.287869,-0.793212,-2.786913,-2.073000,2.048796,-1.768950,1.361985,-1.279631,-0.855793
0.371621,-0.295770,0.047517,0.228564,-0.441016,0.819122,-0.286885,-2.786913,-2.073000,2.048796,-1.768950,1.361985,-1.279631,-0.855793,-2.818293,-2.054410,2.124173,-1.711379,1.395028,-1.275646,-0.859555
0.352765,-0.330134,0.045571,0.192379,-0.449497,0.824571,-0.284650,-2.818293,-2.054410,2.124173,-1.711379,1.395028,-1.275646,-0.859555,-2.890673,-2.094395,2.084030,-1.682641,1.442275,-1.238817,-0.800421
0.340250,-0.330119,0.057240,0.185562,-0.431845,0.839114,-0.273794,-2.890673,-2.094395,2.084030,-1.682641,1.442275,-1.238817,-0.800421,-2.887061,-2.094395,2.081534,-1.718882,1.475168,-1.256772,-0.805348
0.316021,-0.316642,0.057717,0.176939,-0.441125,0.837865,-0.268485,-2.887061,-2.094395,2.081534,-1.718882,1.475168,-1.256772,-0.805348,-2.852379,-2.094395,2.129732,-1.786262,1.490496,-1.261317,-0.763981
0.279808,-0.331339,0.051128,0.157499,-0.452667,0.841249,-0.250175,-2.852379,-2.094395,2.129732,-1.786262,1.490496,-1.261317,-0.763981,-2.921098,-2.094395,2.167235,-1.805808,1.485956,-1.294304,-0.718340
0.313912,-0.330043,0.066172,0.204248,-0.419277,0.846152,-0.257907,-2.921098,-2.094395,2.167235,-1.805808,1.485956,-1.294304,-0.718340,-2.906137,-2.082362,2.108754,-1.780733,1.436345,-1.327232,-0.786608
0.315563,-0.328455,0.079659,0.175304,-0.422853,0.851671,-0.255186,-2.906137,-2.082362,2.108754,-1.780733,1.436345,-1.327232,-0.786608,-2.913964,-2.029138,2.120088,-1.802824,1.441803,-1.322051,-0.783304
0.273335,-0.324133,0.091201,0.195864,-0.395662,0.863372,-0.244290,-2.913964,-2.029138,2.120088,-1.802824,1.441803,-1.322051,-0.783304,-2.905098,-2.081138,2.125415,-1.890586,1.470584,-1.377189,-0.724424
0.265893,-0.342755,0.149581,0.148473,-0.363856,0.895831,-0.207487,-2.905098,-2.081138,2.125415,-1.890586,1.470584,-1.377189,-0.724424,-2.967060,-1.997417,2.043454,-1.950583,1.485537,-1.346253,-0.738594
0.276230,-0.326380,0.153192,0.213407,-0.319338,0.893510,-0.232639,-2.967060,-1.997417,2.043454,-1.950583,1.485537,-1.346253,-0.738594,-2.922429,-2.037245,2.023470,-1.965687,1.458617,-1.442962,-0.739827
0.280284,-0.326648,0.195737,0.162648,-0.279628,0.914008,-0.244834,-2.922429,-2.037245,2.023470,-1.965687,1.458617,-1.442962,-0.739827,-2.928180,-1.983335,1.959172,-1.997658,1.518791,-1.428297,-0.712358
0.280543,-0.317876,0.164633,0.165184,-0.342406,0.896115,-0.229020,-2.928180,-1.983335,1.959172,-1.997658,1.518791,-1.428297,-0.712358,-2.905508,-1.960442,2.050225,-1.993080,1.468224,-1.396358,-0.740686
0.279042,-0.317149,0.189759,0.150082,-0.308908,0.905123,-0.250606,-2.905508,-1.960442,2.050225,-1.993080,1.468224,-1.396358,-0.740686,-2.911005,-1.941933,2.009157,-2.018595,1.492017,-1.423790,-0.692016
0.210140,-0.322582,0.163461,0.137896,-0.383067,0.900464,-0.153002,-2.911005,-1.941933,2.009157,-2.018595,1.492017,-1.423790,-0.692016,-2.960313,-1.991409,2.104460,-2.094395,1.490681,-1.331216,-0.693446
0.244309,-0.306769,0.163473,0.179466,-0.401067,0.877124,-0.193882,-2.960313,-1.991409,2.104460,-2.094395,1.490681,-1.331216,-0.693446,-2.892974,-1.958785,2.104100,-2.094395,1.384715,-1.347171,-0.681835
0.275095,-0.300019,0.175535,0.093443,-0.404705,0.879392,-0.232705,-2.892974,-1.958785,2.104100,-2.094395,1.384715,-1.347171,-0.681835,-2.881391,-1.835492,2.118148,-2.062888,1.442963,-1.320146,-0.686137
0.264729,-0.295701,0.169716,0.099629,-0.388290,0.885860,-0.233574,-2.881391,-1.835492,2.118148,-2.062888,1.442963,-1.320146,-0.686137,-2.885450,-1.853025,2.140358,-2.071404,1.474210,-1.370600,-0.678795
0.274467,-0.265770,0.134950,0.118207,-0.427959,0.860782,-0.248862,-2.885450,-1.853025,2.140358,-2.071404,1.474210,-1.370600,-0.678795,-2.807847,-1.864256,2.232508,-2.063220,1.471385,-1.364770,-0.694366
0.249977,-0.272458,0.104033,0.045465,-0.474152,0.846281,-0.238581,-2.807847,-1.864256,2.232508,-2.063220,1.471385,-1.364770,-0.694366,-2.906875,-1.820247,2.342144,-2.039199,1.498451,-1.373899,-0.636477
0.249628,-0.285795,0.135667,0.017966,-0.450024,0.857070,-0.250174,-2.906875,-1.820247,2.342144,-2.039199,1.498451,-1.373899,-0.636477,-2.908839,-1.806886,2.263883,-2.065666,1.516818,-1.328539,-0.589730
0.203595,-0.290527,0.126401,0.048576,-0.423164,0.881428,-0.204100,-2.908839,-1.806886,2.263883,-2.065666,1.516818,-1.328539,-0.589730,-2.967060,-1.880775,2.293090,-2.094395,1.561548,-1.410047,-0.594650
0.213528,-0.298532,0.145501,0.020593,-0.406750,0.882847,-0.233905,-2.967060,-1.880775,2.293090,-2.094395,1.561548,-1.410047,-0.594650,-2.967060,-1.856752,2.241532,-2.094395,1.570111,-1.383726,-0.544277
0.245362,-0.294805,0.133858,0.019052,-0.390594,0.876198,-0.281692,-2.967060,-1.856752,2.241532,-2.094395,1.570111,-1.383726,-0.544277,-2.967060,-1.817968,2.265821,-2.028275,1.567342,-1.470220,-0.547660
0.251785,-0.301227,0.168829,0.006385,-0.338838,0.897197,-0.283170,-2.967060,-1.817968,2.265821,-2.028275,1.567342,-1.470220,-0.547660,-2.962637,-1.792058,2.189187,-2.043877,1.610747,-1.475425,-0.562947
0.279795,-0.273502,0.127774,0.039768,-0.373614,0.866042,-0.329852,-2.962637,-1.792058,2.189187,-2.043877,1.610747,-1.475425,-0.562947,-2.867321,-1.845558,2.250844,-1.992815,1.599489,-1.477069,-0.564770
0.274111,-0.274130,0.132715,0.090643,-0.357973,0.886840,-0.277767,-2.867321,-1.845558,2.250844,-1.992815,1.599489,-1.477069,-0.564770,-2.858223,-1.875286,2.229437,-2.010576,1.583324,-1.492607,-0.676811
0.276880,-0.288071,0.159307,0.107372,-0.341838,0.897182,-0.258231,-2.858223,-1.875286,2.229437,-2.010576,1.583324,-1.492607,-0.676811,-2.853341,-1.901659,2.136096,-2.028079,1.564276,-1.428845,-0.703773
0.295675,-0.277044,0.186220,0.040111,-0.309782,0.903259,-0.294194,-2.853341,-1.901659,2.136096,-2.028079,1.564276,-1.428845,-0.703773,-2.819951,-1.832518,2.104693,-2.030453,1.650711,-1.417396,-0.685085
0.275519,-0.273460,0.206629,0.050357,-0.285417,0.917606,-0.272030,-2.819951,-1.832518,2.104693,-2.030453,1.650711,-1.417396,-0.685085,-2.840314,-1.798166,2.102711,-2.094395,1.632949,-1.476555,-0.679473
0.266756,-0.287206,0.208450,0.024719,-0.307051,0.910106,-0.277158,-2.840314,-1.798166,2.102711,-2.094395,1.632949,-1.476555,-0.679473,-2.886156,-1.774259,2.104949,-2.094395,1.608322,-1.445527,-0.622074
0.235397,-0.287989,0.168022,0.045010,-0.339505,0.906816,-0.245753,-2.886156,-1.774259,2.104949,-2.094395,1.608322,-1.445527,-0.622074,-2.931277,-1.829131,2.202498,-2.094395,1.612896,-1.482496,-0.611313
0.260300,-0.258184,0.152205,0.090104,-0.361005,0.890054,-0.263364,-2.931277,-1.829131,2.202498,-2.094395,1.612896,-1.482496,-0.611313,-2.845522,-1.816413,2.255747,-2.092946,1.561605,-1.516658,-0.667203
0.275741,-0.251902,0.158644,0.086258,-0.378890,0.886845,-0.250017,-2.845522,-1.816413,2.255747,-2.092946,1.561605,-1.516658,-0.667203,-2.834633,-1.755219,2.263797,-2.094395,1.522123,-1.498886,-0.729109
0.270159,-0.269213,0.169821,0.047614,-0.391022,0.889119,-0.233030,-2.834633,-1.755219,2.263797,-2.094395,1.522123,-1.498886,-0.729109,-2.891338,-1.710210,2.249910,-2.094395,1.513670,-1.462592,-0.720834
0.259889,-0.282805,0.163629,0.056814,-0.386424,0.893995,-0.219594,-2.891338,-1.710210,2.249910,-2.094395,1.513670,-1.462592,-0.720834,-2.928492,-1.745565,2.240155,-2.079284,1.511895,-1.468817,-0.718520
0.244366,-0.269251,0.145975,0.100974,-0.370881,0.898641,-0.211414,-2.928492,-1.745565,2.240155,-2.079284,1.511895,-1.468817,-0.718520,-2.930303,-1.784584,2.295507,-2.094395,1.518356,-1.571834,-0.729279
0.208606,-0.261391,0.100092,0.062217,-0.429153,0.881486,-0.186923,-2.930303,-1.784584,2.295507,-2.094395,1.518356,-1.571834,-0.729279,-2.967060,-1.833535,2.416617,-2.081919,1.579657,-1.529068,-0.680117
0.224945,-0.248866,0.102178,0.019489,-0.440385,0.874686,-0.201508,-2.967060,-1.833535,2.416617,-2.081919,1.579657,-1.529068,-0.680117,-2.967060,-1.753215,2.458951,-2.079852,1.592821,-1.535905,-0.677505
0.214494,-0.226225,0.088661,-0.020311,-0.455143,0.864219,-0.213444,-2.967060,-1.753215,2.458951,-2.079852,1.592821,-1.535905,-0.677505,-2.967060,-1.734139,2.545950,-2.094395,1.649939,-1.554317,-0.614021
0.216475,-0.223141,0.099948,-0.045405,-0.409206,0.885290,-0.216219,-2.967060,-1.734139,2.545950,-2.094395,1.649939,-1.554317,-0.614021,-2.967060,-1.713501,2.538007,-2.094395,1.736888,-1.601454,-0.609827
0.203934,-0.229589,0.089195,0.021317,-0.423017,0.887875,-0.179668,-2.967060,-1.713501,2.538007,-2.094395,1.736888,-1.601454,-0.609827,-2.967060,-1.780351,2.527761,-2.094395,1.678447,-1.603226,-0.683923
0.216207,-0.249843,0.124439,0.035050,-0.341255,0.915003,-0.212332,-2.967060,-1.780351,2.527761,-2.094395,1.678447,-1.603226,-0.683923,-2.960786,-1.786717,2.403740,-2.094395,1.701868,-1.656403,-0.658333
0.206877,0.510514,0.353808,0.123776,0.746473,0.546223,-0.359304,0.238173,1.365534,1.488381,-1.827364,-0.958790,0.084189,1.854825,0.195291,1.388492,1.434421,-1.835412,-0.936454,-0.036037,1.828108
0.175641,0.501339,0.336489,0.131932,0.750431,0.512761,-0.395630,0.195291,1.388492,1.434421,-1.835412,-0.936454,-0.036037,1.828108,0.216758,1.399784,1.408302,-1.890641,-0.905030,-0.052157,1.855376
0.147381,0.497060,0.359943,0.132419,0.755775,0.471995,-0.434154,0.216758,1.399784,1.408302,-1.890641,-0.905030,-0.052157,1.855376,0.235769,1.377414,1.461930,-1.920355,-0.845508,0.013907,1.907882
0.156686,0.500518,0.334055,0.204341,0.707444,0.465023,-0.491448,0.235769,1.377414,1.461930,-1.920355,-0.845508,0.013907,1.907882,0.226741,1.504768,1.469522,-1.908303,-0.846611,-0.042581,1.972635
0.181952,0.504669,0.349409,0.169340,0.686920,0.536446,-0.460099,0.226741,1.504768,1.469522,-1.908303,-0.846611,-0.042581,1.972635,0.198121,1.550748,1.527500,-1.878137,-0.881209,-0.059635,1.838781
0.168990,0.494670,0.329659,0.159937,0.705370,0.503268,-0.472858,0.198121,1.550748,1.527500,-1.878137,-0.881209,-0.059635,1.838781,0.192297,1.590884,1.515625,-1.907640,-0.896096,0.001133,1.836063
0.114187,0.502153,0.341594,-0.181931,-0.701921,-0.425644,0.541328,0.192297,1.590884,1.515625,-1.907640,-0.896096,0.001133,1.836063,0.285193,1.562347,1.526486,-1.929311,-0.792372,0.010119,1.942467
0.138518,0.510062,0.322584,-0.181508,-0.695943,-0.454597,0.525413,0.285193,1.562347,1.526486,-1.929311,-0.792372,0.010119,1.942467,0.264187,1.638726,1.532387,-1.887478,-0.853358,0.027539,1.889011
0.158979,0.528321,0.344364,0.161044,0.695269,0.515757,-0.473984,0.264187,1.638726,1.532387,-1.887478,-0.853358,0.027539,1.889011,0.277041,1.562806,1.527682,-1.832697,-0.825980,-0.034158,1.794092
0.191844,0.556454,0.299546,0.208829,0.671617,0.557325,-0.441260,0.277041,1.562806,1.527682,-1.832697,-0.825980,-0.034158,1.794092,0.301889,1.641866,1.479485,-1.727827,-0.826305,-0.132093,1.716048
0.147063,0.551400,0.334611,0.170850,0.653075,0.556407,-0.484473,0.301889,1.641866,1.479485,-1.727827,-0.826305,-0.132093,1.716048,0.340386,1.648345,1.553596,-1.787733,-0.820380,-0.131755,1.708897
0.161257,0.550961,0.340735,0.147437,0.672444,0.560959,-0.459790,0.340386,1.648345,1.553596,-1.787733,-0.820380,-0.131755,1.708897,0.321256,1.630210,1.562328,-1.772604,-0.807751,-0.071455,1.648833
0.200290,0.529562,0.304931,0.164518,0.673724,0.587105,-0.417538,0.321256,1.630210,1.562328,-1.772604,-0.807751,-0.071455,1.648833,0.230672,1.681058,1.515152,-1.791578,-0.838356,-0.103131,1.575920
0.221645,0.527001,0.290557,0.166452,0.683092,0.587353,-0.400868,0.230672,1.681058,1.515152,-1.791578,-0.838356,-0.103131,1.575920,0.202195,1.713525,1.514956,-1.766353,-0.863160,-0.057989,1.550502
0.267728,0.498115,0.307304,0.233893,0.637261,0.609565,-0.409418,0.202195,1.713525,1.514956,-1.766353,-0.863160,-0.057989,1.550502,0.096767,1.729356,1.553325,-1.794315,-0.803200,-0.100523,1.584038
0.219099,0.518081,0.300478,0.264422,0.636026,0.535248,-0.488939,0.096767,1.729356,1.553325,-1.794315,-0.803200,-0.100523,1.584038,0.184006,1.731192,1.542001,-1.799598,-0.721785,-0.080384,1.691248
0.214357,0.521567,0.298625,0.216113,0.658824,0.566728,-0.445046,0.184006,1.731192,1.542001,-1.799598,-0.721785,-0.080384,1.691248,0.197969,1.698502,1.512825,-1.796518,-0.823851,-0.104134,1.668608
0.160222,0.501505,0.280123,0.193025,0.652650,0.536014,-0.499478,0.197969,1.698502,1.512825,-1.796518,-0.823851,-0.104134,1.668608,0.209958,1.795593,1.515566,-1.892651,-0.869547,-0.091019,1.673258
0.119307,0.512241,0.291033,-0.218593,-0.614076,-0.506318,0.564597,0.209958,1.795593,1.515566,-1.892651,-0.869547,-0.091019,1.673258,0.291181,1.843597,1.562072,-1.903507,-0.814591,-0.135816,1.721673
0.156321,0.527881,0.313596,-0.169234,-0.646789,-0.548844,0.501790,0.291181,1.843597,1.562072,-1.903507,-0.814591,-0.135816,1.721673,0.277060,1.771198,1.591734,-1.833630,-0.834921,-0.057677,1.638876
0.174030,0.510616,0.311498,0.178844,0.643282,0.563912,-0.486010,0.277060,1.771198,1.591734,-1.833630,-0.834921,-0.057677,1.638876,0.217220,1.763861,1.573196,-1.866987,-0.828237,-0.084107,1.620927
0.152454,0.504304,0.319075,0.151431,0.661367,0.538964,-0.499180,0.217220,1.763861,1.573196,-1.866987,-0.828237,-0.084107,1.620927,0.231142,1.730484,1.567895,-1.899264,-0.888518,-0.045922,1.706317
0.123412,0.510114,0.306965,-0.176339,-0.638061,-0.538000,0.521861,0.231142,1.730484,1.567895,-1.899264,-0.888518,-0.045922,1.706317,0.284370,1.747070,1.535818,-1.913610,-0.835667,-0.159996,1.688154
0.114626,0.520369,0.330869,0.111645,0.648185,0.573823,-0.487974,0.284370,1.747070,1.535818,-1.913610,-0.835667,-0.159996,1.688154,0.321076,1.690156,1.556988,-1.894760,-0.908383,-0.155647,1.657281
0.108891,0.524968,0.333524,-0.134157,-0.619105,-0.585850,0.505461,0.321076,1.690156,1.556988,-1.894760,-0.908383,-0.155647,1.657281,0.341881,1.723646,1.576935,-1.891131,-0.893940,-0.214451,1.655744
0.146453,0.529601,0.331079,-0.199643,-0.589375,-0.593676,0.510224,0.341881,1.723646,1.576935,-1.891131,-0.893940,-0.214451,1.655744,0.302057,1.775223,1.611097,-1.857111,-0.808265,-0.230949,1.628293
0.167802,0.534815,0.321911,0.177074,0.612012,0.630587,-0.443223,0.302057,1.775223,1.611097,-1.857111,-0.808265,-0.230949,1.628293,0.284377,1.695111,1.534917,-1.826056,-0.878022,-0.284695,1.623207
0.158953,0.521439,0.310236,0.175432,0.620807,0.614145,-0.454586,0.284377,1.695111,1.534917,-1.826056,-0.878022,-0.284695,1.623207,0.263765,1.739393,1.537940,-1.865979,-0.829441,-0.248255,1.552658
0.191432,0.544227,0.297632,0.196757,0.633139,0.624225,-0.413237,0.263765,1.739393,1.537940,-1.865979,-0.829441,-0.248255,1.552658,0.276379,1.703640,1.500869,-1.772503,-0.823227,-0.259132,1.556906
0.178521,0.557741,0.293470,0.115259,0.671950,0.634849,-0.363545,0.276379,1.703640,1.500869,-1.772503,-0.823227,-0.259132,1.556906,0.320091,1.668559,1.474326,-1.739670,-0.899047,-0.209594,1.476647
0.215646,0.566312,0.291218,0.096887,0.713001,0.626407,-0.299761,0.320091,1.668559,1.474326,-1.739670,-0.899047,-0.209594,1.476647,0.307802,1.588618,1.421513,-1.674786,-0.846824,-0.152028,1.404197
0.228818,0.549812,0.306330,0.135579,0.677033,0.648038,-0.321390,0.307802,1.588618,1.421513,-1.674786,-0.846824,-0.152028,1.404197,0.255250,1.605611,1.457279,-1.714762,-0.875770,-0.208595,1.487110
0.263285,0.552183,0.303392,0.109489,0.694918,0.658656,-0.266971,0.255250,1.605611,1.457279,-1.714762,-0.875770,-0.208595,1.487110,0.231502,1.607176,1.461462,-1.659481,-0.923393,-0.150182,1.423174
0.270474,0.579592,0.334070,0.075667,0.706764,0.667257,-0.222548,0.231502,1.607176,1.461462,-1.659481,-0.923393,-0.150182,1.423174,0.289788,1.521411,1.456234,-1.578209,-0.888530,-0.129120,1.370753
0.310515,0.574432,0.317421,0.142659,0.685970,0.674932,-0.231430,0.289788,1.521411,1.456234,-1.578209,-0.888530,-0.129120,1.370753,0.253048,1.588631,1.479851,-1.533697,-0.884841,-0.143207,1.409086
0.328270,0.579458,0.289287,0.184551,0.693065,0.659276,-0.225736,0.253048,1.588631,1.479851,-1.533697,-0.884841,-0.143207,1.409086,0.266015,1.580133,1.409150,-1.486001,-0.862839,-0.173520,1.468049
0.336525,0.588209,0.304367,0.234221,0.660616,0.662180,-0.265039,0.266015,1.580133,1.409150,-1.486001,-0.862839,-0.173520,1.468049,0.278206,1.593303,1.453345,-1.452566,-0.848156,-0.182949,1.567232
0.367876,0.575638,0.284107,0.301184,0.637150,0.652656,-0.278151,0.278206,1.593303,1.453345,-1.452566,-0.848156,-0.182949,1.567232,0.241516,1.630601,1.449152,-1.429830,-0.786484,-0.198528,1.597324
